pitch,loc bull,vis bull,factor loc,factor loc 10,Direct local win?
40,0.6599807665888172,0.8596275799424717,0.7227272520772854,0.7,0.8333333333333333,0.4
41,0.6389442231075698,0.7701036979064763,0.6673282705216149,0.5,0.5000000000000001,0.2
42,0.6809099807665889,0.718329997140406,0.7827357020520718,0.7,0.8333333333333334,0.4
43,0.6364541832669324,0.6092254899804228,0.73388361419381,0.6,0.6666666666666666,0.8
44,0.6980826693227092,0.9330595055502119,0.7834565242739912,0.7,0.8333333333333334,0.4
45,0.6536033286209999,0.8569361974129086,0.7504461429747297,0.6,0.5000000000000001,0.4
46,0.6575956709560228,0.7812410637689449,0.7453559211153966,0.4,0.33333333333333337,0.8
47,0.666247291535612,0.7586366545474352,0.6548798604391259,0.5,0.33333333333333337,0.4
48,0.6382651213328505,0.8327137546468402,0.7643547353931281,0.7,0.611111111111111,0.6
49,0.6537288346613547,0.8296635211133353,0.6520202828087486,0.6,0.2777777777777778,0.6
50,0.6375511938260943,0.7462904711975344,0.7454046985589851,0.6,0.2222222222222222,0.4
51,0.6656706507304118,0.8423460710684346,0.7406245090873094,0.7,0.6666666666666666,0.4
52,0.6532373794296499,0.7050855620607137,0.6448784521099951,0.5,0.5555555555555556,0.6
53,0.6944912657064052,0.6771518444380898,0.6683952771001138,0.19999999999999996,0.2777777777777778,0.4
54,0.6372340309093298,0.8174625869793156,0.6914032864041721,0.19999999999999996,0.5555555555555556,0.2
55,0.5753872621402503,0.6714871250187235,0.8292287353658702,0.7,0.611111111111111,1.0
56,0.6423397319811663,0.622785917340914,0.6706735901943948,0.19999999999999996,0.16666666666666669,0.4
57,0.573397586126084,0.7224894065042764,0.7365482346801739,0.7,0.7777777777777778,0.6
58,0.6159841154861077,0.718329997140406,0.7779019530344948,0.8,0.5555555555555556,0.6
59,0.6526439046680662,0.6376593471095526,0.6867376282828832,0.4,0.33333333333333337,0.4
60,0.6484126519133551,0.8421335935003113,0.6161897276776047,0.6,0.5555555555555556,1.0
61,0.6901283753873396,0.8327137546468402,0.7959184315337123,0.7,0.8333333333333334,0.8
62,0.6503401715717775,0.7226874736168416,0.6285645491756731,0.19999999999999996,0.2222222222222222,0.6
63,0.6630664840637451,0.7560093525542902,0.9427582353181687,0.6,0.6666666666666666,0.6
64,0.691569855033647,0.8510151558478696,0.771202546501362,0.8,0.6666666666666667,0.4
65,0.67352810978309,0.6954532456391193,0.8830741553432461,0.5,0.5000000000000001,0.6
66,0.6832599671245091,0.5076230754180275,0.7629889669726494,0.4,0.38888888888888895,0.4
67,0.6267706949977867,0.7259555809741682,0.6624325932790899,0.5,0.5000000000000001,0.2
68,0.6353870233352306,0.8784672576494138,0.7777349978875062,0.6,0.611111111111111,0.4
69,0.6545069721115538,0.6617401381635387,0.7664189081195336,0.5,0.611111111111111,0.6
70,0.6819540021731257,0.7580633023794832,0.7114312090995755,0.6,0.7222222222222222,0.8
71,0.7126012080709421,0.8632160899818893,0.7644038823628045,0.6,0.44444444444444453,0.6
72,0.6875987100192581,0.8403393384806024,0.7994047159339568,0.5,0.38888888888888895,0.4
73,0.6324701195219125,0.8784672576494138,0.7409280131807492,0.6,0.8333333333333334,0.6
74,0.7033158574493237,0.830022372117277,0.662718802102499,0.6,0.611111111111111,0.8
75,0.5687703730532416,0.7147178784823082,0.766910912022489,0.6,0.5555555555555556,0.8
76,0.6409012778318166,0.8441521303974836,0.8565764819061037,0.7,0.7222222222222222,0.4
77,0.6401892430278885,0.7320560480411782,0.7883979502953067,0.30000000000000004,0.22222222222222227,0.6666666666666666
78,0.6283804177230473,0.8441521303974836,0.8053514992647915,0.19999999999999996,0.38888888888888895,0.4
79,0.6774331246442801,0.8441521303974836,0.7392971529036566,0.6,0.6666666666666666,0.6
80,0.5891434262948207,0.8165093890000953,0.6817176163802305,0.6,0.6666666666666666,0.4
81,0.7126190578189037,0.8256747541849058,0.7319177354067572,0.19999999999999996,0.5555555555555556,0.4
82,0.666408806461499,0.6867382926862481,0.7463721178568242,0.5,0.611111111111111,0.4
83,0.6743714795988461,0.8161916563403553,0.5542093140528532,0.4,0.6111111111111112,0.6
84,0.6717044289684764,0.7503574492422076,0.6507238698158722,0.5,0.38888888888888895,0.6
85,0.6604491126403478,0.8670288818987704,0.7528215798424185,0.9,0.7777777777777778,1.0
86,0.6499200566156428,0.8022114193117911,0.6289885622473904,0.6,0.5000000000000001,0.6
87,0.7155318121453581,0.7945858354780289,0.7417775536565826,0.6,0.44444444444444453,0.6
88,0.7110117223414038,0.7690567069910855,0.8076040687082895,0.4,0.2777777777777778,0.4
89,0.6434122381441975,0.6802020779715947,0.6692062020997732,0.3,0.611111111111111,0.4
90,0.6508511408909816,0.8125822133257078,0.8490513464686524,0.6,0.6666666666666667,0.6
91,0.6567302219692659,0.7304412185234402,0.7435762513438876,0.5,0.5555555555555556,0.6
92,0.6508285041651577,0.7259555809741683,0.8571245553541492,0.5,0.7222222222222222,0.4
93,0.6795099820498228,0.8052616528452959,0.7974968875531159,0.8,0.7777777777777778,1.0
94,0.6598670254048741,0.8418644552473549,0.6780723154293813,0.7,0.6666666666666666,0.6
95,0.6645560614684122,0.7920439742001081,0.7543641393973259,0.6,0.7222222222222222,0.4
96,0.6150663048289933,0.7934964663589199,0.6821525485855617,0.5,0.38888888888888895,0.0
97,0.6197276112939547,0.7041681985919904,0.757867335395854,0.8,0.7777777777777778,0.8
98,0.6148647169563505,0.7346705339270395,0.6823082060158367,0.6,0.8888888888888888,0.6
99,0.6302982514386898,0.8080772530300697,0.7105505052570049,0.9,0.8333333333333334,1.0
100,0.6545069721115538,0.8490542914334736,0.7219839041609311,0.8,0.7777777777777778,1.0
101,0.6490938420232116,0.7967645737162465,0.7438113020684265,0.8,0.6666666666666667,0.4
102,0.630644090305445,0.5886950719664474,0.7768359288661448,0.7,0.7222222222222222,0.6
103,0.6288991760231801,0.7775404127907954,0.49277209145961953,0.4,0.5000000000000001,0.0
104,0.6426060464026249,0.6211038032599371,0.8183037735649049,0.4,0.27777777777777785,0.4
105,0.6582613644799684,0.871738801325506,0.8256523481878857,0.6,0.5555555555555556,0.4
106,0.6494367358153593,0.7823849013440092,0.7559108179363586,0.3,0.611111111111111,0.4
107,0.6407228229937394,0.8304260794967114,0.7286139668896268,0.6,0.6666666666666667,0.4
108,0.6473925725668754,0.8235630540463255,0.6167247995577216,0.6,0.6666666666666667,1.0
109,0.6065915549272445,0.29822965138950275,0.7176736614996986,0.5,0.38888888888888895,0.0
110,0.5873648264086512,0.745019540558574,0.6809859547264028,0.6,0.6666666666666666,0.8
111,0.6323086773783986,0.7304412185234402,0.7921063909370234,0.6,0.611111111111111,1.0
112,0.6023007362032601,0.8327137546468402,0.8043603687096524,0.5,0.7222222222222222,0.6
113,0.6349601593625499,0.7339825113254971,0.7499897782563067,0.4,0.5555555555555556,0.4
114,0.6780240150509076,0.8784672576494138,0.7768380656909133,0.6,0.33333333333333337,0.8
115,0.7294156706507305,0.5778013807753584,0.8758247432828,0.5,0.5555555555555556,1.0
116,0.6652588429244484,0.8716042321990277,0.7311647336213593,0.3,0.2777777777777778,0.4
117,0.6806953221596374,0.8412925364598227,0.7024000654191596,0.6,0.44444444444444453,0.6
118,0.6022901401387458,0.6969783624058716,0.758948568728733,0.5,0.33333333333333337,0.4
119,0.7186254980079683,0.8763875529674786,0.6208687119240046,0.6,0.6666666666666666,1.0
120,0.6209606020362993,0.42093222762367744,0.6393768825044633,0.6,0.5,0.6
121,0.5839740453391115,0.6725764941378325,0.7508393187321403,0.7,0.6666666666666666,0.8
122,0.6686207755186153,0.7050855620607137,0.703857156053468,0.6,0.611111111111111,0.6
123,0.6287576964867803,0.8768332039707505,0.6956063159775696,0.5,0.5555555555555556,0.5
124,0.6914129197495732,0.8366923201253248,0.9105291648188898,0.7,0.5555555555555556,0.8
125,0.6683266932270917,0.7113675075530579,0.7837654480833851,0.5,0.2777777777777778,0.8
126,0.6358239498581357,0.5734439042989229,0.6440675271103357,0.6,0.611111111111111,0.6
127,0.6733067729083666,0.7259555809741683,0.5429915182242332,0.3,0.5000000000000001,0.4
128,0.6556702482997304,0.8946155528267927,0.7844429125776703,0.8,0.6111111111111112,1.0
129,0.6586304355228659,0.709901720271511,0.8117888421633213,0.6,0.6666666666666666,0.6
130,0.6167117245304498,0.7458484083665917,0.6613530336820204,0.4,0.38888888888888895,0.8
131,0.6541483834248262,0.7346705339270395,0.7349733948257632,0.7,0.7777777777777778,0.4
132,0.6335470924185034,0.6756960511607352,0.6845326845933335,0.2,0.2222222222222222,0.6666666666666666
133,0.6889179393536964,0.8567945457008262,0.6356879687805232,0.6,0.5000000000000001,0.6
134,0.6666276072181861,0.7821440934334694,0.6176674132325393,0.4,0.33333333333333337,0.6
135,0.6450977698401796,0.8281384043465828,0.8265574530140514,0.8,0.8333333333333334,0.6
136,0.6561038454876148,0.8267459064291132,0.8523089084330957,0.4,0.5000000000000001,0.6
137,0.7625017172688557,0.7412067486416929,0.8120499294520356,0.4,0.44444444444444453,0.4
138,0.6170674445076836,0.7736154799351825,0.7438966625947064,0.7,0.8888888888888888,0.6
139,0.6549516220830963,0.7755218758936231,0.6847219004265874,0.6,0.611111111111111,0.4
140,0.6042259533295391,0.43999618720808314,0.7236282798546845,0.4,0.4444444444444445,0.6666666666666666
141,0.7058131111915973,0.8479649223143647,0.7776244172057345,0.5,0.38888888888888895,1.0
142,0.6461472119186091,0.7491638795986623,0.6886684020915959,0.5,0.6666666666666666,0.2
143,0.6712803956587444,0.8412925364598227,0.6305521104493478,0.5,0.5000000000000001,0.6
144,0.6617863224521271,0.8026127658293575,0.6408446200604079,0.7,0.6666666666666666,0.8
145,0.5846252088420513,0.8441521303974836,0.719139523290914,0.4,0.5000000000000001,0.6
146,0.6774565025900456,0.8052616528452959,0.8269581453668242,0.5,0.7222222222222222,0.6
147,0.6559350831966253,0.7842688691147034,0.6987238720873709,0.6,0.4444444444444445,0.6
148,0.6560009960159363,0.8098370031455533,0.7756585384186817,0.3,0.44444444444444453,0.4
149,0.6173371032001029,0.7773279352226721,0.628186912533675,0.0,0.2222222222222222,0.2
150,0.670069721115538,0.7790031206872972,0.7262571608993316,0.5,0.44444444444444453,0.6
151,0.6651854121973645,0.8158048513632803,0.7519656034538892,1.0,0.7222222222222222,0.8
152,0.67000740087481,0.7008360106982455,0.658303765993243,0.4,0.5555555555555556,0.4
153,0.608142106897087,0.7436148277470915,0.7375942104043721,0.6,0.7222222222222222,0.6
154,0.678385408889181,0.8144123534458108,0.7744102053889033,0.7,0.7222222222222222,0.8
155,0.7357344814291223,0.9257984676520762,0.6320459196592465,0.5,0.5555555555555556,0.8
156,0.6597182697780308,0.6737805336905317,0.758948568728733,0.5,0.6111111111111112,0.6
157,0.702919092859332,0.8498713182728053,0.6697468187662128,0.8,0.7222222222222222,0.4
158,0.6680397973324096,0.8194693195671479,0.6738194643200571,0.4,0.4444444444444445,0.6
159,0.5976095617529882,0.8187887754721438,0.6947953909779103,0.5,0.6666666666666666,0.4
160,0.7136454183266934,0.8235630540463255,0.7304381529512385,0.30000000000000004,0.38888888888888895,0.25
161,0.6881293507289524,0.78094005388077,0.8021979020438943,0.5,0.5555555555555556,0.8
162,0.6638446215139443,0.7369173577352016,0.6247484315302176,0.4,0.33333333333333337,0.4
163,0.6830890722822994,0.7936887079681745,0.8248055080950014,0.7,0.611111111111111,0.6
164,0.6518924302788845,0.7949173826012359,0.7249497872615368,0.5,0.8333333333333333,0.4
165,0.6845949535192564,0.8613096940234487,0.7213456761519399,0.2,0.2222222222222222,0.8
166,0.654714475431607,0.7107044133066438,0.7009034108583849,0.4,0.5555555555555556,0.4
167,0.6242303513219849,0.6932745074009015,0.7226934635356329,0.3,0.5555555555555556,0.4
168,0.6036686586985393,0.8052616528452959,0.6788858147941189,0.7,0.6666666666666666,0.6
169,0.6071270473660912,0.7906205318844725,0.7914720673817344,0.9,0.611111111111111,0.8
170,0.6845949535192564,0.8784672576494138,0.6318360750321417,0.5,0.611111111111111,0.4
171,0.6272746006569335,0.8425180767188203,0.7457034604009649,0.6,0.5000000000000001,0.4
172,0.6503640609973899,0.8076582649073356,0.743270685401987,0.6,0.6666666666666667,0.6
173,0.6731256791017748,0.7560093525542902,0.7821666318768723,0.5,0.4444444444444445,0.2
174,0.6281700122586578,0.8191571611645961,0.7481362353999427,0.5,0.7222222222222222,0.8
175,0.6599539342629482,0.73167476884949,0.8233900753683234,0.6,0.5,0.2
176,0.7223605577689244,0.8784672576494138,0.6992104270871664,0.6,0.6111111111111112,0.6
177,0.6776014383246625,0.8418644552473549,0.8032791353767734,0.5,0.44444444444444453,0.5
178,0.6579857042418562,0.8303056755414415,0.6448784521099951,0.5,0.5,0.6
179,0.6901283753873396,0.8110410426982526,0.7334108671521615,0.5,0.5555555555555556,0.6
180,0.6674916495633628,0.7992785024526518,0.7604190460614485,0.7,0.7777777777777778,0.6
181,0.6740255725865013,0.48283402580363,0.6809859547264028,0.4,0.611111111111111,0.6
182,0.6605198524085477,0.8784672576494138,0.7317767049720338,0.5,0.6111111111111112,0.4
183,0.597147125782584,0.7090098391213633,0.7303473727090043,0.4,0.6666666666666666,0.6
184,0.6041931176393328,0.8125822133257078,0.5928634057032787,0.09999999999999998,0.33333333333333337,0.4
185,0.6478828276637042,0.7640835001429798,0.7623332991620935,0.8,0.6666666666666667,0.4
186,0.5699022093444405,0.7292710522062389,0.7429463154021234,0.30000000000000004,0.33333333333333337,0.0
187,0.6367117735952742,0.7848805469623313,0.8462581603587149,0.6,0.611111111111111,0.6
188,0.6762948207171315,0.7346705339270395,0.8035880591861674,0.8,0.5555555555555556,0.8
189,0.6370288078455411,0.7628794605902804,0.6914728510487508,0.8,0.5555555555555556,0.4
190,0.5910588415568496,0.6751183554157532,0.6976786798655878,0.3,0.5,0.2
191,0.701195219123506,0.8276300320909986,0.5677054229757539,0.8,0.6666666666666666,1.0
192,0.6770729581673308,0.7832999714040606,0.743030411328014,0.6,0.611111111111111,0.8
193,0.6775398406374503,0.7961109522447812,0.7585217660973333,0.4,0.611111111111111,0.8
194,0.6720261809903245,0.8174625869793156,0.6147120421226699,0.6,0.5555555555555556,0.6
195,0.6136881047239614,0.8012582213325707,0.700724153753197,0.8,0.611111111111111,0.4
196,0.6703725637988587,0.8643054591009982,0.8912956872628686,0.5,0.611111111111111,1.0
197,0.6453579620910299,0.7815774865851401,0.8000869226797019,0.4,0.2777777777777778,0.6
198,0.656237120483583,0.8098370031455533,0.6570723613641307,0.5,0.6666666666666666,0.4
199,0.6233814741035857,0.6751183554157532,0.7990743390822438,0.2,0.44444444444444453,0.2
200,0.6564090858787075,0.7640835001429798,0.7330665458229412,0.4,0.44444444444444453,0.4
201,0.6460586226522482,0.6906370874283221,0.6765721041800117,0.6,0.611111111111111,0.8
202,0.6923843089181736,0.8784672576494138,0.6625025554359232,0.4,0.5000000000000001,0.6
203,0.6326659175264754,0.8141263940520447,0.6405535187784788,0.5,0.5555555555555556,0.0
204,0.6038069942452413,0.7068916213897627,0.6180971341725296,0.6,0.5000000000000001,0.4
205,0.6426854159715818,0.6295682013154131,0.8081074014666987,0.4,0.5,0.8
206,0.6443748149058744,0.8212753788961967,0.7213614836568065,0.7,0.611111111111111,0.8
207,0.6817417828685259,0.7961109522447812,0.7445321242903459,0.5,0.6111111111111112,0.6
208,0.6788100124753512,0.7233032039885119,0.7982514003788859,0.7,0.7222222222222222,0.8
209,0.6770397044301427,0.6746561988197677,0.8015285671235406,0.4,0.33333333333333337,0.3333333333333333
210,0.6713147410358566,0.7610332666094748,0.564326568810507,0.6,0.5555555555555556,0.6
211,0.7034085878707393,0.8441521303974836,0.72867403540812,0.7,0.7222222222222222,1.0
212,0.7515888825649782,0.7023162710895052,0.8065228353754105,0.3,0.44444444444444453,0.4
213,0.6173924989696388,0.8026127658293575,0.6993005298649063,0.4,0.611111111111111,0.4
214,0.6816069057104914,0.8441521303974836,0.7741328455339472,0.4,0.5000000000000001,0.4
215,0.6416372129038705,0.6377166823263478,0.5539196979815462,0.3,0.4444444444444445,0.2
216,0.7936985091308973,0.8065688957882267,0.8993962735308325,0.5,0.5000000000000001,0.6
217,0.6140438247011953,0.8049348421095633,0.7538604118681258,0.6,0.33333333333333337,0.4
218,0.67057720206132,0.8304260794967114,0.6199087198288198,0.5,0.6666666666666667,0.4
219,0.6710876183807596,0.8223152312371643,0.66163756876962,0.3,0.4444444444444445,0.6
220,0.6425587970697855,0.804454238086427,0.7664657147573206,0.6,0.6111111111111112,0.6
221,0.7097762794973951,0.6858209292175248,0.726511568742362,0.6,0.27777777777777785,0.2
222,0.6300659431240556,0.7939992521062009,0.6589344854374224,0.3,0.5000000000000001,0.6
223,0.5830385023612116,0.7967645737162465,0.0,0.3,0.2222222222222222,0.2
224,0.600790386839738,0.7513741937533759,0.6264636969093988,0.19999999999999996,0.44444444444444453,0.2
225,0.738479767930929,0.8637607745414437,0.8410850181195093,0.8,0.6666666666666666,1.0
226,0.7126877106956789,0.7755218758936231,0.8094962270408278,0.4,0.5,0.4
227,0.696254663884146,0.7240491850157278,0.8588036471181496,0.6,0.7222222222222222,1.0
228,0.5975028457598179,0.6961163398855333,0.7257547054093467,0.6,0.6666666666666667,0.6
229,0.6457352408547629,0.7823849013440092,0.663913849470418,0.7,0.7222222222222222,0.6
230,0.6332640261236223,0.7331326010530035,0.7528215798424185,0.4,0.33333333333333337,0.2
231,0.6209606020362993,0.7123989874919243,0.7376679308588866,0.30000000000000004,0.5,0.6
232,0.649000153233221,0.6987213529964459,0.8119705879372241,0.30000000000000004,0.16666666666666663,0.5
233,0.6739424789321976,0.7869602516442665,0.7361790667775157,0.8,0.611111111111111,1.0
234,0.6671914492567366,0.8194693195671479,0.7868876380503272,0.8,0.7222222222222222,0.4
235,0.6205792665116661,0.7701036979064763,0.5780785052630621,0.5,0.611111111111111,0.2
236,0.6638137277193954,0.825088170813078,0.7774000506050383,0.6,0.7222222222222222,0.6
237,0.5188887307911213,0.6627721720658524,0.6258296648630965,0.3,0.5555555555555556,0.6
238,0.7683715686703735,0.7669430940806405,0.8616657353522412,0.4,0.5000000000000001,0.6
239,0.7002375114924917,0.8784672576494138,0.724349102076604,0.4,0.5555555555555556,0.8
240,0.6609210929561109,0.8308073586883996,0.7455754196115449,0.7,0.5000000000000001,0.6
241,0.6138043977934416,0.8294456472895135,0.75120921434602,0.7,0.7222222222222222,0.4
242,0.6988507010917371,0.8670288818987704,0.7208737092209213,0.8,0.7222222222222222,1.0
243,0.6842491146525012,0.8515534323537822,0.7438604490381029,0.7,0.7222222222222222,0.6
244,0.6678515821770391,0.6685394203434878,0.7193033465231684,0.4,0.38888888888888895,0.8
245,0.695271545397358,0.7658432502584633,0.8195916556597744,0.7,0.611111111111111,0.2
246,0.6854368241320433,0.8621267208627804,0.7928272131589428,0.4,0.611111111111111,0.4
247,0.6329157055986581,0.6211038032599371,0.7508393187321403,0.6,0.5,0.2
248,0.6061659070912381,0.7006525073439571,0.827939572545899,0.8,0.6666666666666667,0.8
249,0.6805021294133811,0.7303130574506039,0.7155285143610117,0.4,0.4444444444444445,0.6
250,0.71969265793967,0.8484415213039749,0.6017538764870889,0.7,0.7777777777777778,0.6
251,0.6708620065193771,0.8784672576494138,0.6927230270898922,0.6,0.5555555555555556,0.4
252,0.624171144541277,0.7200897472558897,0.5773013688050554,0.8,0.6666666666666666,1.0
253,0.6364541832669324,0.5942676139988121,0.7649188571320216,0.30000000000000004,0.611111111111111,0.0
254,0.6324765871578621,0.7670674242518432,0.8061714345422248,0.5,0.5,0.6
255,0.6171563745019921,0.8196413252175334,0.8121092075952855,0.8,0.611111111111111,0.8
256,0.6184903244166193,0.6300910984925855,0.7581130702442356,0.4,0.38888888888888895,0.8
257,0.5889341792493891,0.7080749016398292,0.9360370551408126,0.6,0.4444444444444445,0.8
258,0.6415364933228962,0.8689352778572109,0.7809683014117887,0.6,0.4444444444444445,0.4
259,0.7348107569721116,0.7595081498427223,0.7919036596871085,0.4,0.5,0.4
260,0.6205083512105425,0.7869602516442665,0.7295493195347365,0.6,0.7222222222222222,0.4
261,0.6902671445877931,0.8187887754721438,0.6927230270898922,0.5,0.6666666666666667,0.6
262,0.6714496693030834,0.8498713182728053,0.6589060319286624,0.4,0.4444444444444445,0.0
263,0.6287576964867803,0.7654291914077612,0.7001920731393856,0.8,0.7222222222222222,0.8
264,0.670069721115538,0.8235630540463255,0.4374895816843126,0.4,0.38888888888888895,0.6
265,0.7675962815405047,0.898935930045302,0.8173351687042009,0.9,0.7777777777777778,0.8
266,0.6513944223107571,0.778381469831284,0.7502702485569408,0.7,0.611111111111111,0.6
267,0.5943013659647126,0.6647126108092651,0.696407756474309,0.30000000000000004,0.16666666666666669,0.0
268,0.7546578392313101,0.8149207257013948,0.8790330457616107,0.6,0.6666666666666667,1.0
269,0.6317004708438972,0.7686588504432371,0.6075083250423634,0.5,0.44444444444444453,0.6666666666666666
270,0.6500212385751114,0.8523223987908003,0.5924386354653618,0.4,0.38888888888888895,0.8
271,0.6202005166148593,0.8621267208627804,0.7623332991620935,0.30000000000000004,0.38888888888888895,0.0
272,0.6399019307385843,0.8158572009090499,0.720212209324719,0.6,0.6666666666666666,0.6
273,0.6680585350904077,0.7703226141887852,0.798452200854992,0.4,0.22222222222222227,0.4
274,0.6679660667674132,0.7815774865851401,0.5924386354653618,0.5,0.6111111111111112,0.4
275,0.642300363762342,0.7945858354780289,0.7392971529036566,0.4,0.6666666666666666,0.4
276,0.6339641434262949,0.815358977645864,0.7501313683356123,0.7,0.5,0.4
277,0.5752566656451119,0.7314024265697129,0.7657686559053546,0.6,0.44444444444444453,0.4
278,0.6823052617117736,0.8743078482855435,0.6926071806613694,0.6,0.611111111111111,0.6
279,0.6140438247011953,0.7068916213897627,0.6653365249084167,0.5,0.7222222222222222,0.0
280,0.5594826576048747,0.7083214183585931,0.7989542020452572,0.8,0.7222222222222222,0.6
281,0.632384440731697,0.8584501000857878,0.6272657301875707,0.6,0.6666666666666666,0.6
282,0.6784939048155206,0.8738919073491564,0.772283779834241,0.8,0.6666666666666666,0.8
283,0.6657162200869724,0.8441521303974836,0.7373239020711524,0.8,0.611111111111111,0.6
284,0.6032536520584331,0.32243510310424817,0.6118372334964268,0.6,0.611111111111111,0.4
285,0.6909860557768925,0.7895021129221873,0.7741841293283921,0.6,0.6666666666666666,0.6
286,0.6650964078468734,0.7735033389964507,0.7616801055696906,0.7,0.44444444444444453,0.6
287,0.6984285081894644,0.9087453111069993,0.8016988712748733,0.7,0.611111111111111,0.8
288,0.714649466649531,0.7939992521062009,0.7202517968151676,0.6,0.7777777777777778,0.4
289,0.6667563616501736,0.8168760036074878,0.6686655854333337,0.6,0.611111111111111,0.8
290,0.6832115980522355,0.8523223987908003,0.7633675223500647,0.3,0.5000000000000001,0.4
291,0.6350959797174938,0.8119167078274885,0.6731707243203296,0.4,0.5000000000000001,0.2
292,0.6520704512267672,0.8149207257013948,0.7842899749680854,0.6,0.7222222222222222,1.0
293,0.6919373786903669,0.40186826803927184,0.7337197909615556,0.4,0.5555555555555556,0.2
294,0.6922941717293722,0.8527309122104662,0.7607506242835314,0.5,0.2222222222222222,0.4
295,0.6636704928537599,0.8378794727277759,0.7773295353876766,0.8,0.5555555555555556,0.6
296,0.5682255450248695,0.8043901575500089,0.7748967603886987,0.8,0.6666666666666666,0.6
297,0.6495854190077298,0.8434792847650928,0.7025081887524474,0.3,0.5555555555555556,0.6
298,0.6483278707828785,0.8160761171913589,0.7827357020520718,0.4,0.5555555555555556,0.4
299,0.6637219594528292,0.7320560480411782,0.7409116308575237,0.6,0.44444444444444453,0.8
300,0.6617224284679465,0.8608697564945778,0.5687787060635383,0.8,0.8333333333333334,0.4
301,0.5542828685258965,0.7848805469623313,0.659294896548382,0.6,0.6111111111111112,0.6
302,0.6639112001193089,0.8623189624720349,0.6378504354462813,0.6,0.611111111111111,0.2
303,0.6647152648148665,0.6593320590581401,0.7315997256029692,0.4,0.5555555555555556,0.4
